cds,rtype,schoolname,districtname,countyname,charter_flag,coe_flag,dass_flag,studentgroup,currprogressed,currmaintainPL4,currmaintainOth,currdeclined,currprogressed_Alternate,currmaintainPL3_Alternate,currnotprognotmain_Alternate,curr95,currnumer,currdenom,currstatus,priorprogressed,priormaintainPL4,priormaintainOth,priordeclined,priorprogressed_Alternate,priormaintainPL3_Alternate,priornotprognotmain_Alternate,prior95,priornumer,priordenom,priorstatus,change,statuslevel,changelevel,color,ImageURL,box,currnsizemet,priornsizemet,accountabilitymet,indicator,reportingyear
15635291536606,S,West High,Kern High,Kern,,,,Long-Term English Learner,78,0,21,20,0,0,0,0,78,119,65.5,61,0,28,17,0,0,0,0,61,106,57.5,8,5,4,5,https://i.imgur.com/3zBSYLM.png,40,Y,Y,Y,ELPI,2024
15635450000000,D,,Kernville Union Elementary,Kern,,,,English Learner,,,,,,,,0,,10,,,,,,,,,0,,9,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15635450000000,D,,Kernville Union Elementary,Kern,,,,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,1,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15635450122887,S,Woodrow Wallace Middle,Kernville Union Elementary,Kern,,,,English Learner,,,,,,,,0,,1,,,,,,,,,0,,2,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15635450122887,S,Woodrow Wallace Middle,Kernville Union Elementary,Kern,,,,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,1,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15635456009641,S,Kernville Elementary,Kernville Union Elementary,Kern,,,,English Learner,,,,,,,,0,,1,,,,,,,,,0,,2,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15635456009658,S,Woodrow W. Wallace Elementary,Kernville Union Elementary,Kern,,,,English Learner,,,,,,,,0,,8,,,,,,,,,0,,5,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15635520000000,D,,Lakeside Union,Kern,,,,English Learner,73,1,56,49,0,0,2,0,74,181,40.9,75,2,51,24,1,0,1,0,78,154,50.6,-9.8,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
15635520000000,D,,Lakeside Union,Kern,,,,Long-Term English Learner,6,1,9,4,0,0,0,0,7,20,35,13,1,9,1,0,0,1,0,14,25,56,-21,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
15635526009666,S,Lakeside,Lakeside Union,Kern,,,,English Learner,31,1,26,24,0,0,0,0,32,82,39,38,1,16,8,0,0,0,0,39,63,61.9,-22.9,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
15635526009666,S,Lakeside,Lakeside Union,Kern,,,,Long-Term English Learner,6,1,9,4,0,0,0,0,7,20,35,13,1,9,1,0,0,0,0,14,24,58.3,-23.3,2,1,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15635526115042,S,Donald E. Suburu,Lakeside Union,Kern,,,,English Learner,42,0,30,25,0,0,0,0,42,97,43.3,37,1,36,16,0,0,0,0,38,90,42.2,1.1,2,3,2,https://i.imgur.com/AynDLG5.png,180,Y,Y,Y,ELPI,2024
15635600000000,D,,Lamont Elementary,Kern,,,,English Learner,450,5,387,198,5,1,8,0,461,1054,43.7,582,1,354,216,4,1,6,0,588,1164,50.5,-6.8,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
15635600000000,D,,Lamont Elementary,Kern,,,,Long-Term English Learner,92,1,64,41,0,1,1,0,94,200,47,147,0,57,26,0,0,0,0,147,230,63.9,-16.9,3,1,2,https://i.imgur.com/AynDLG5.png,110,Y,Y,Y,ELPI,2024
15635606009674,S,Alicante Avenue Elementary,Lamont Elementary,Kern,,,,English Learner,169,1,158,77,4,0,3,0,174,412,42.2,216,1,152,109,2,1,2,0,220,483,45.5,-3.3,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
15635606009674,S,Alicante Avenue Elementary,Lamont Elementary,Kern,,,,Long-Term English Learner,10,0,2,2,0,0,1,0,10,15,66.7,4,0,7,3,0,0,0,0,4,14,28.6,38.1,5,5,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15635606009682,S,Lamont Elementary,Lamont Elementary,Kern,,,,English Learner,91,0,84,60,1,0,1,0,92,237,38.8,83,0,78,68,1,0,2,0,84,232,36.2,2.6,2,4,3,https://i.imgur.com/rZPpjuJ.png,190,Y,Y,Y,ELPI,2024
15635606009690,S,Mountain View Middle,Lamont Elementary,Kern,,,,English Learner,82,2,80,40,0,1,0,0,85,205,41.5,144,0,62,21,0,0,0,0,144,227,63.4,-22,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
15635606009690,S,Mountain View Middle,Lamont Elementary,Kern,,,,Long-Term English Learner,75,1,58,39,0,1,0,0,77,174,44.3,132,0,48,21,0,0,0,0,132,201,65.7,-21.4,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
15635606009708,S,Myrtle Avenue Elementary,Lamont Elementary,Kern,,,,English Learner,108,2,65,21,0,0,4,0,110,200,55,139,0,61,18,0,0,2,0,139,220,63.2,-8.2,4,2,3,https://i.imgur.com/rZPpjuJ.png,70,Y,Y,Y,ELPI,2024
15635606009708,S,Myrtle Avenue Elementary,Lamont Elementary,Kern,,,,Long-Term English Learner,7,0,4,0,0,0,0,0,7,11,63.6,11,0,2,2,0,0,0,0,11,15,73.3,-9.7,4,2,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15635780000000,D,,Richland Union Elementary,Kern,,,,English Learner,264,3,218,129,4,0,9,0,271,627,43.2,248,15,223,184,0,0,3,0,263,673,39.1,4.1,2,4,3,https://i.imgur.com/rZPpjuJ.png,190,Y,Y,Y,ELPI,2024
15635780000000,D,,Richland Union Elementary,Kern,,,,Long-Term English Learner,52,2,52,37,0,0,0,0,54,143,37.8,55,8,36,45,0,0,0,0,63,144,43.8,-6,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
15635780107771,S,Sequoia Elementary,Richland Union Elementary,Kern,,,,English Learner,55,0,42,19,4,0,9,0,59,129,45.7,45,1,37,32,0,0,3,0,46,118,39,6.8,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
15635780107771,S,Sequoia Elementary,Richland Union Elementary,Kern,,,,Long-Term English Learner,,,,,,,,0,,3,,,,,,,,,0,,1,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15635780135186,S,Grow Academy Shafter,Richland Union Elementary,Kern,Y,,,English Learner,45,5,53,24,0,0,0,0,50,127,39.4,59,3,42,31,0,0,0,6,62,141,44,-4.6,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
15635780135186,S,Grow Academy Shafter,Richland Union Elementary,Kern,Y,,,Long-Term English Learner,8,3,13,6,0,0,0,0,11,30,36.7,25,1,7,1,0,0,0,2,26,36,72.2,-35.6,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
15635786009989,S,Redwood Elementary,Richland Union Elementary,Kern,,,,English Learner,79,1,51,36,0,0,0,0,80,167,47.9,71,4,69,58,0,0,0,0,75,202,37.1,10.8,3,5,4,https://i.imgur.com/ddAH9me.png,150,Y,Y,Y,ELPI,2024
15635786009989,S,Redwood Elementary,Richland Union Elementary,Kern,,,,Long-Term English Learner,4,0,4,5,0,0,0,0,4,13,30.8,7,0,1,4,0,0,0,0,7,12,58.3,-27.6,1,1,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15635786010003,S,Richland Junior High,Richland Union Elementary,Kern,,,,English Learner,50,2,54,31,0,0,0,0,52,137,38,54,8,47,41,0,0,0,0,62,150,41.3,-3.4,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
15635786010003,S,Richland Junior High,Richland Union Elementary,Kern,,,,Long-Term English Learner,44,2,44,29,0,0,0,0,46,119,38.7,47,8,35,37,0,0,0,0,55,127,43.3,-4.7,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
15635786090591,S,Golden Oak Elementary,Richland Union Elementary,Kern,,,,English Learner,80,0,70,42,0,0,0,0,80,192,41.7,77,2,70,53,0,0,0,0,79,202,39.1,2.6,2,4,3,https://i.imgur.com/rZPpjuJ.png,190,Y,Y,Y,ELPI,2024
15635786090591,S,Golden Oak Elementary,Richland Union Elementary,Kern,,,,Long-Term English Learner,,,,,,,,0,,7,,,,,,,,,0,,4,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15635940000000,D,,Lost Hills Union Elementary,Kern,,,,English Learner,45,1,32,19,0,0,1,0,46,98,46.9,71,3,34,9,0,0,1,0,74,118,62.7,-15.8,3,1,2,https://i.imgur.com/AynDLG5.png,110,Y,Y,Y,ELPI,2024
15635940000000,D,,Lost Hills Union Elementary,Kern,,,,Long-Term English Learner,7,1,5,3,0,0,0,0,8,16,50,15,0,10,2,0,0,0,0,15,27,55.6,-5.6,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
15635946060420,S,Lost Hills Elementary,Lost Hills Union Elementary,Kern,,,,English Learner,35,0,26,15,0,0,1,0,35,77,45.5,54,3,22,7,0,0,1,0,57,87,65.5,-20.1,3,1,2,https://i.imgur.com/AynDLG5.png,110,Y,Y,Y,ELPI,2024
15635946102792,S,A. M. Thomas Middle,Lost Hills Union Elementary,Kern,,,,English Learner,10,1,6,4,0,0,0,0,11,21,52.4,17,0,12,2,0,0,0,0,17,31,54.8,-2.5,3,2,0,https://i.imgur.com/hWgtiPF.png,0,N,Y,,ELPI,2024
15635946102792,S,A. M. Thomas Middle,Lost Hills Union Elementary,Kern,,,,Long-Term English Learner,7,1,5,3,0,0,0,0,8,16,50,14,0,10,2,0,0,0,0,14,26,53.8,-3.8,3,2,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636100000000,D,,Maple Elementary,Kern,,,,English Learner,10,0,6,1,0,0,0,0,10,17,58.8,12,0,6,4,0,0,0,0,12,22,54.5,4.3,4,4,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636100000000,D,,Maple Elementary,Kern,,,,Long-Term English Learner,,,,,,,,0,,9,,,,,,,,,0,,8,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636106009732,S,Maple Elementary,Maple Elementary,Kern,,,,English Learner,10,0,6,1,0,0,0,0,10,17,58.8,12,0,6,4,0,0,0,0,12,22,54.5,4.3,4,4,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636106009732,S,Maple Elementary,Maple Elementary,Kern,,,,Long-Term English Learner,,,,,,,,0,,9,,,,,,,,,0,,8,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636280000000,D,,Maricopa Unified,Kern,,,,English Learner,29,0,21,10,0,0,0,0,29,60,48.3,29,1,27,14,0,0,0,0,30,71,42.3,6.1,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
15636280000000,D,,Maricopa Unified,Kern,,,,Long-Term English Learner,13,0,10,3,0,0,0,0,13,26,50,11,1,6,6,0,0,0,0,12,24,50,0,3,3,3,https://i.imgur.com/rZPpjuJ.png,130,Y,Y,Y,ELPI,2024
15636280122853,S,Maricopa Middle,Maricopa Unified,Kern,,,,English Learner,11,0,6,2,0,0,0,0,11,19,57.9,10,0,8,4,0,0,0,0,10,22,45.5,12.4,4,5,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636280122853,S,Maricopa Middle,Maricopa Unified,Kern,,,,Long-Term English Learner,9,0,5,1,0,0,0,0,9,15,60,8,0,3,3,0,0,0,0,8,14,57.1,2.9,4,4,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636280127209,S,Insight School of California,Maricopa Unified,Kern,Y,,Y,English Learner,24,1,10,10,0,0,0,6,25,51,49,13,2,10,4,0,0,0,0,15,29,51.7,-2.7,3,2,0,https://i.imgur.com/hWgtiPF.png,0,Y,N,,ELPI,2024
15636280127209,S,Insight School of California,Maricopa Unified,Kern,Y,,Y,Long-Term English Learner,20,1,9,7,0,0,0,5,21,42,50,12,2,8,3,0,0,0,0,14,25,56,-6,3,2,0,https://i.imgur.com/hWgtiPF.png,0,Y,N,,ELPI,2024
15636280134312,S,Blue Ridge Academy,Maricopa Unified,Kern,Y,,,English Learner,31,0,13,8,1,0,2,0,32,55,58.2,25,0,16,8,0,0,2,0,25,51,49,9.2,4,4,4,https://i.imgur.com/ddAH9me.png,90,Y,Y,Y,ELPI,2024
15636280134312,S,Blue Ridge Academy,Maricopa Unified,Kern,Y,,,Long-Term English Learner,7,0,3,2,0,0,0,0,7,12,58.3,7,0,5,2,0,0,0,0,7,14,50,8.3,4,4,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636280137687,S,California Virtual Academy at Maricopa,Maricopa Unified,Kern,Y,,,English Learner,40,7,37,34,1,0,0,2,48,121,39.7,40,3,20,23,0,0,0,0,43,86,50,-10.3,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
15636280137687,S,California Virtual Academy at Maricopa,Maricopa Unified,Kern,Y,,,Long-Term English Learner,21,5,20,17,0,0,0,5,26,68,38.2,15,1,8,12,0,0,0,0,16,36,44.4,-6.2,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
15636280138131,S,Heartland Charter,Maricopa Unified,Kern,Y,,,English Learner,15,2,9,11,0,0,4,0,17,41,41.5,13,4,5,9,1,0,2,0,18,34,52.9,-11.5,2,1,1,https://i.imgur.com/0xqkwNU.png,160,Y,Y,Y,ELPI,2024
15636280138131,S,Heartland Charter,Maricopa Unified,Kern,Y,,,Long-Term English Learner,3,1,2,2,0,0,3,0,4,11,36.4,,,,,,,,0,,7,,,2,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636281533843,S,Maricopa High,Maricopa Unified,Kern,,,,English Learner,4,0,5,2,0,0,0,0,4,11,36.4,,,,,,,,0,,10,,,2,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636281533843,S,Maricopa High,Maricopa Unified,Kern,,,,Long-Term English Learner,4,0,5,2,0,0,0,0,4,11,36.4,,,,,,,,0,,10,,,2,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636286009740,S,Maricopa Elementary,Maricopa Unified,Kern,,,,English Learner,14,0,10,6,0,0,0,0,14,30,46.7,16,0,16,7,0,0,0,0,16,39,41,5.6,3,4,4,https://i.imgur.com/ddAH9me.png,140,Y,Y,Y,ELPI,2024
15636510000000,D,,McKittrick Elementary,Kern,,,,English Learner,,,,,,,,0,,2,,,,,,,,,0,,2,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636510000000,D,,McKittrick Elementary,Kern,,,,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,1,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636516009773,S,McKittrick Elementary,McKittrick Elementary,Kern,,,,English Learner,,,,,,,,0,,2,,,,,,,,,0,,2,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636516009773,S,McKittrick Elementary,McKittrick Elementary,Kern,,,,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,1,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636690000000,D,,Midway Elementary,Kern,,,,English Learner,,,,,,,,0,,2,,,,,,,,,0,,1,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636696009781,S,Midway Elementary,Midway Elementary,Kern,,,,English Learner,,,,,,,,0,,2,,,,,,,,,0,,1,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636770000000,D,,Mojave Unified,Kern,,,,English Learner,110,5,134,119,2,0,2,0,117,372,31.5,125,8,152,87,0,0,0,0,133,372,35.8,-4.3,1,2,1,https://i.imgur.com/0xqkwNU.png,220,Y,Y,Y,ELPI,2024
15636770000000,D,,Mojave Unified,Kern,,,,Long-Term English Learner,45,3,57,59,2,0,0,0,50,166,30.1,43,5,73,38,0,0,0,0,48,159,30.2,-0.1,1,3,1,https://i.imgur.com/0xqkwNU.png,230,Y,Y,Y,ELPI,2024
15636770113837,S,Hacienda Elementary,Mojave Unified,Kern,,,,English Learner,14,0,19,25,0,0,0,1,14,59,23.7,40,0,25,11,0,0,0,4,40,80,50,-26.3,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
15636770114512,S,California City High,Mojave Unified,Kern,,,,English Learner,18,0,31,31,1,0,0,0,19,81,23.5,19,0,28,22,0,0,0,0,19,69,27.5,-4.1,1,2,1,https://i.imgur.com/0xqkwNU.png,220,Y,Y,Y,ELPI,2024
15636770114512,S,California City High,Mojave Unified,Kern,,,,Long-Term English Learner,17,0,26,31,1,0,0,0,18,75,24,15,0,24,20,0,0,0,0,15,59,25.4,-1.4,1,3,1,https://i.imgur.com/0xqkwNU.png,230,Y,Y,Y,ELPI,2024
15636770136259,S,Mojave Jr./Sr. High,Mojave Unified,Kern,,,,English Learner,21,3,30,20,1,0,1,0,25,76,32.9,19,1,40,16,0,0,0,0,20,76,26.3,6.6,1,4,2,https://i.imgur.com/AynDLG5.png,240,Y,Y,Y,ELPI,2024
15636770136259,S,Mojave Jr./Sr. High,Mojave Unified,Kern,,,,Long-Term English Learner,17,2,20,17,1,0,0,0,20,57,35.1,15,1,27,11,0,0,0,0,16,54,29.6,5.5,2,4,3,https://i.imgur.com/rZPpjuJ.png,190,Y,Y,Y,ELPI,2024
15636776009799,S,Mojave Elementary,Mojave Unified,Kern,,,,English Learner,27,0,24,11,0,0,1,0,27,63,42.9,10,2,22,15,0,0,0,0,12,49,24.5,18.4,2,5,3,https://i.imgur.com/rZPpjuJ.png,200,Y,Y,Y,ELPI,2024
15636776009799,S,Mojave Elementary,Mojave Unified,Kern,,,,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,0,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636776009823,S,Robert P. Ulrich Elementary,Mojave Unified,Kern,,,,English Learner,12,0,13,19,0,0,0,0,12,44,27.3,22,1,12,5,0,0,0,0,23,40,57.5,-30.2,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
15636776111272,S,California City Middle,Mojave Unified,Kern,,,,English Learner,18,2,18,13,0,0,0,0,20,51,39.2,15,4,25,18,0,0,0,0,19,62,30.6,8.6,2,4,3,https://i.imgur.com/rZPpjuJ.png,190,Y,Y,Y,ELPI,2024
15636776111272,S,California City Middle,Mojave Unified,Kern,,,,Long-Term English Learner,11,1,10,11,0,0,0,0,12,33,36.4,13,4,22,7,0,0,0,0,17,46,37,-0.6,2,3,2,https://i.imgur.com/AynDLG5.png,180,Y,Y,Y,ELPI,2024
15636850000000,D,,Muroc Joint Unified,Kern,,,,English Learner,12,2,0,1,0,0,0,0,14,15,93.3,19,0,0,0,1,0,0,0,20,20,100,-6.7,5,2,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636850000000,D,,Muroc Joint Unified,Kern,,,,Long-Term English Learner,,,,,,,,0,,3,,,,,,,,,0,,6,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636850141077,S,William A. Bailey Elementary,Muroc Joint Unified,Kern,,,,English Learner,,,,,,,,0,,1,,,,,,,,,0,,3,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636851530286,S,McGowan (Robert) High (Continuation),Muroc Joint Unified,Kern,,,,English Learner,,,,,,,,0,,1,,,,,,,,,0,,0,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636851530286,S,McGowan (Robert) High (Continuation),Muroc Joint Unified,Kern,,,,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,0,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636851530997,S,Boron Junior-Senior High,Muroc Joint Unified,Kern,,,,English Learner,,,,,,,,0,,1,,,,,,,,,0,,7,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636851530997,S,Boron Junior-Senior High,Muroc Joint Unified,Kern,,,,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,4,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636851531987,S,Desert Junior-Senior High,Muroc Joint Unified,Kern,,,,English Learner,,,,,,,,0,,2,,,,,,,,,0,,2,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636851531987,S,Desert Junior-Senior High,Muroc Joint Unified,Kern,,,,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,2,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636856009880,S,Irving L. Branch Elementary,Muroc Joint Unified,Kern,,,,English Learner,,,,,,,,0,,8,,,,,,,,,0,,3,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636856009906,S,West Boron Elementary,Muroc Joint Unified,Kern,,,,English Learner,,,,,,,,0,,2,,,,,,,,,0,,5,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636930000000,D,,Norris Elementary,Kern,,,,English Learner,71,2,50,30,1,0,2,0,74,156,47.4,88,4,37,20,0,0,3,0,92,152,60.5,-13.1,3,1,2,https://i.imgur.com/AynDLG5.png,110,Y,Y,Y,ELPI,2024
15636930000000,D,,Norris Elementary,Kern,,,,Long-Term English Learner,11,2,9,4,0,0,0,0,13,26,50,17,4,5,2,0,0,1,0,21,29,72.4,-22.4,3,1,2,https://i.imgur.com/AynDLG5.png,110,Y,Y,Y,ELPI,2024
15636930113738,S,Veterans Elementary,Norris Elementary,Kern,,,,English Learner,20,0,15,8,0,0,0,0,20,43,46.5,20,0,12,7,0,0,0,0,20,39,51.3,-4.8,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
15636936009914,S,Norris Elementary,Norris Elementary,Kern,,,,English Learner,17,0,11,2,0,0,0,0,17,30,56.7,19,0,8,7,0,0,1,0,19,35,54.3,2.4,4,4,4,https://i.imgur.com/ddAH9me.png,90,Y,Y,Y,ELPI,2024
15636936103493,S,Norris Middle,Norris Elementary,Kern,,,,English Learner,13,2,9,4,1,0,0,0,16,29,55.2,15,4,5,2,0,0,0,0,19,26,73.1,-17.9,4,1,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636936103493,S,Norris Middle,Norris Elementary,Kern,,,,Long-Term English Learner,11,2,9,4,0,0,0,0,13,26,50,13,4,4,2,0,0,0,0,17,23,73.9,-23.9,3,1,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15636936108575,S,Olive Drive Elementary,Norris Elementary,Kern,,,,English Learner,10,0,10,13,0,0,0,0,10,33,30.3,19,0,7,3,0,0,0,0,19,29,65.5,-35.2,1,1,0,https://i.imgur.com/hWgtiPF.png,0,Y,N,,ELPI,2024
15636936118681,S,William B. Bimat Elementary,Norris Elementary,Kern,,,,English Learner,11,0,3,3,0,0,0,0,11,17,64.7,13,0,5,1,0,0,0,0,13,19,68.4,-3.7,4,2,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15637190000000,D,,Pond Union Elementary,Kern,,,,English Learner,9,0,6,1,0,0,0,0,9,16,56.3,12,0,9,9,0,0,0,0,12,30,40,16.3,4,5,0,https://i.imgur.com/hWgtiPF.png,0,N,Y,,ELPI,2024
15637190000000,D,,Pond Union Elementary,Kern,,,,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,3,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15637196009963,S,Pond Elementary,Pond Union Elementary,Kern,,,,English Learner,9,0,6,1,0,0,0,0,9,16,56.3,12,0,9,9,0,0,0,0,12,30,40,16.3,4,5,0,https://i.imgur.com/hWgtiPF.png,0,N,Y,,ELPI,2024
15637196009963,S,Pond Elementary,Pond Union Elementary,Kern,,,,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,3,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15637500000000,D,,Rosedale Union Elementary,Kern,,,,English Learner,92,0,80,36,2,0,5,0,94,215,43.7,104,5,70,29,4,2,3,0,115,217,53,-9.3,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
15637500000000,D,,Rosedale Union Elementary,Kern,,,,Long-Term English Learner,8,0,7,2,0,0,0,0,8,17,47.1,16,2,13,5,0,0,0,0,18,36,50,-2.9,3,2,2,https://i.imgur.com/AynDLG5.png,120,Y,Y,Y,ELPI,2024
15637500111245,S,American Elementary,Rosedale Union Elementary,Kern,,,,English Learner,14,0,16,3,0,0,0,0,14,33,42.4,16,0,12,6,1,0,0,1,17,36,47.2,-4.8,2,2,2,https://i.imgur.com/AynDLG5.png,170,Y,Y,Y,ELPI,2024
15637506010029,S,Rosedale Middle,Rosedale Union Elementary,Kern,,,,English Learner,5,0,5,1,0,0,0,0,5,11,45.5,4,1,4,3,0,0,0,0,5,12,41.7,3.8,3,4,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15637506010029,S,Rosedale Middle,Rosedale Union Elementary,Kern,,,,Long-Term English Learner,,,,,,,,0,,5,,4,1,4,2,0,0,0,0,5,11,45.5,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15637506096127,S,Rosedale-North Elementary,Rosedale Union Elementary,Kern,,,,English Learner,12,0,17,7,0,0,0,0,12,36,33.3,13,1,12,4,1,0,0,0,15,31,48.4,-15.1,1,1,1,https://i.imgur.com/0xqkwNU.png,210,Y,Y,Y,ELPI,2024
15637506108781,S,Centennial Elementary,Rosedale Union Elementary,Kern,,,,English Learner,8,0,3,4,0,0,0,0,8,15,53.3,13,0,5,2,0,0,0,0,13,20,65,-11.7,3,1,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15637506108781,S,Centennial Elementary,Rosedale Union Elementary,Kern,,,,Long-Term English Learner,,,,,,,,0,,1,,,,,,,,,0,,2,,,0,0,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15637506110431,S,Del Rio Elementary,Rosedale Union Elementary,Kern,,,,English Learner,5,0,6,2,0,0,0,0,5,13,38.5,7,1,7,4,0,0,0,0,8,19,42.1,-3.6,2,2,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
15637506111686,S,Almondale Elementary,Rosedale Union Elementary,Kern,,,,English Learner,8,0,7,1,1,0,3,0,9,20,45,11,0,5,1,2,1,2,0,14,22,63.6,-18.6,3,1,0,https://i.imgur.com/hWgtiPF.png,0,N,N,,ELPI,2024
